Date,Open,High,Low,Close,Volume,OpenInt
20101020,20.16,20.69,20.04,20.65,312444,0
20101021,20.61,20.95,20.45,20.75,417099,0
20101022,20.68,20.93,20.55,20.72,161021,0
20101025,20.94,20.98,20.73,20.85,118614,0
20101026,20.8,21.87,20.51,21.36,660841,0
20101027,21.25,21.38,20.65,21,356500,0
20101028,21.39,21.5,20.96,21.19,224190,0
20101029,21.14,21.85,21.05,21.84,278955,0
20101101,21.94,22.75,21.31,21.41,455784,0
20101102,21.68,21.88,21.05,21.25,322465,0
20101103,21.28,22.5,21.16,21.77,374199,0
20101104,22.6,25.33,22.15,24.9,1874801,0
20101105,24.87,24.97,23.72,24.44,987386,0
20101108,24.5,25,24.03,24.98,509375,0
20101109,25,25.69,24.05,24.63,956649,0
20101110,24.48,29.97,24.05,29.36,3061038,0
20101111,28.6,29.1,27.33,28.04,1944794,0
20101112,28.25,30.5,28.07,29.84,2668613,0
20101115,30.22,32.94,30.22,30.8,2624233,0
20101116,31,31.4,28.42,29.67,1347531,0
20101117,30.2,30.75,28.61,29.49,749941,0
20101118,30.67,30.74,28.92,29.89,956248,0
20101119,30.16,31.37,8.03,30.99,1145553,0
20101122,31.57,33.45,31.5,33.4,1529622,0
20101123,33.29,35.68,32.19,34.57,1577970,0
20101124,35.27,35.97,34.33,35.47,1424959,0
20101126,35.6,36,34.75,35.32,342754,0
20101129,35.41,35.95,33.33,34.33,1145543,0
20101130,33.74,35.33,33.41,35.33,2222558,0
20101201,35.87,36.42,33.45,34.35,1299175,0
20101202,34.01,34.3,31.2,32.35,2006967,0
20101203,32.01,32.25,30.87,31.49,1103490,0
20101206,31.35,31.45,29.56,30.31,1274375,0
20101207,30.49,32.4,30.05,31.56,1311548,0
20101208,32.48,32.49,31.52,32.37,659980,0
20101209,32.51,32.72,31.65,32.05,405983,0
20101210,32.05,32.92,31.13,31.52,427581,0
20101213,31.64,31.77,30.4,30.55,410331,0
20101214,30.29,30.39,27.76,28.53,1765685,0
20101215,28.67,29.97,28.53,29.6,742900,0
20101216,30,30.91,29.65,30.81,790070,0
20101217,31.34,31.54,30.71,31.36,674955,0
20101220,31.64,32.19,31.26,31.7,523320,0
20101221,31.8,32.69,31.71,32.26,777678,0
20101222,32.25,32.86,31.7,32.63,833256,0
20101223,31.26,32.48,29.92,30.09,1552525,0
20101227,28.02,28.58,25.06,25.55,9301929,0
20101228,25.85,26.75,25,26.41,4056270,0
20101229,27.03,28.01,26.5,27.73,3319430,0
20101230,27.7,27.9,26.38,26.5,2041067,0
20101231,26.78,27,26.5,26.63,1211883,0
20110103,26.84,27,25.9,26.62,1282904,0
20110104,26.66,26.95,26.02,26.67,1189071,0
20110105,26.48,26.9,26.19,26.83,1446869,0
20110106,26.81,28,26.81,27.88,2061117,0
20110107,28,28.58,27.9,28.24,1513883,0
20110110,28.15,28.68,28.05,28.45,1342612,0
20110111,28.59,28.71,26.92,26.96,1710701,0
20110112,27.01,27.4,26.52,26.96,964722,0
20110113,26.96,26.97,26.16,26.22,723522,0
20110114,26.13,26.58,25.61,25.75,1138119,0
20110118,25.48,25.64,24.75,25.64,1622539,0
20110119,25.45,25.47,23.75,24.03,2371514,0
20110120,24.03,24.45,22.37,22.62,2279858,0
20110121,23.24,23.59,22.71,23.04,1148866,0
20110124,23.53,24.81,23.23,24.49,1645189,0
20110125,24.65,24.89,24.02,24.68,1271457,0
20110126,24.71,24.88,24.1,24.75,1079867,0
20110127,24.74,25.08,24.53,24.92,895655,0
20110128,24.81,24.85,23.75,24.01,1005445,0
20110131,24.05,24.12,23.5,24.1,831151,0
20110201,24.31,24.73,23.54,23.91,707791,0
20110202,24.16,24.18,23.67,23.94,569472,0
20110203,23.82,23.9,23.15,23.63,512067,0
20110204,23.67,23.67,23.22,23.46,535918,0
20110207,23.26,23.26,22.88,23.07,895011,0
20110208,23.78,25.25,23,24.49,3505183,0
20110209,24.13,24.18,22.79,23.21,2635862,0
20110210,23.26,23.64,22.81,23.21,836020,0
20110211,23.25,23.75,22.94,23.25,616591,0
20110214,23.64,24.14,23.05,23.08,1283104,0
20110215,23.01,23.17,22.56,22.84,955606,0
20110216,23.1,24.97,23.07,24.73,4115306,0
20110218,23.33,23.49,22.96,23.18,2317627,0
20110222,22.85,23,21.78,21.87,2064540,0
20110223,22.18,22.5,21.11,21.83,1605508,0
20110224,21.78,22.58,21.5,22.53,1055450,0
20110225,22.74,23.85,22.69,23.61,1347257,0
20110228,23.73,24.1,23.5,23.89,1051106,0
20110301,24.05,24.32,23.7,23.94,1106350,0
20110302,23.82,24.28,23.73,24.02,663294,0
20110303,24.48,24.79,24.06,24.36,640140,0
20110304,24.46,24.99,23.78,24.95,1580100,0
20110307,24.89,25.4,24.7,24.94,2033531,0
20110308,24.6,24.96,24,24.66,1399851,0
20110309,24.66,24.99,24.27,24.72,924721,0
20110310,24.43,24.49,23.73,24.01,1016947,0
20110311,23.85,24.25,23.53,24.07,930794,0
20110314,23.82,24,23.2,23.25,1165971,0
20110315,22.16,22.96,21.8,22.95,1318869,0
20110316,22.86,23.25,22.69,22.82,1169676,0
20110317,23.24,23.43,22.64,22.81,922504,0
20110318,23.19,23.19,22.51,22.96,687823,0
20110321,23.01,23.05,22.54,22.73,411650,0
20110322,22.74,22.86,22,22.19,582813,0
20110323,22.11,22.27,21.77,22.21,422793,0
20110324,22.14,22.38,21.98,22.33,462160,0
20110325,22.45,23,22.4,22.75,567922,0
20110328,22.7,23.54,22.55,23.25,1058018,0
20110329,23.31,24,23.21,23.92,755591,0
20110330,24.11,24.49,23.01,23.71,1223277,0
20110331,26.5,28.71,26.5,27.75,11519981,0
20110401,27.7,28.18,26.57,26.66,2864787,0
20110404,26.78,27,25.23,25.83,2609227,0
20110405,25.9,27,25.69,26.7,3181627,0
20110406,27,27.01,25.8,26.49,1288297,0
20110407,26.85,27.94,26.45,27.24,2810766,0
20110408,27.58,27.6,26.36,26.49,1946352,0
20110411,26.47,26.53,25.02,25.27,1369940,0
20110412,25.08,25.21,24.3,24.65,1357401,0
20110413,25.13,25.69,24.81,24.93,1211444,0
20110414,24.84,25.28,24.2,25.14,983382,0
20110415,25.65,26.18,25.41,25.58,943451,0
20110418,25.13,25.62,24.36,25.03,1033871,0
20110419,25.26,25.26,24.65,25.16,548693,0
20110420,25.7,26.09,25.3,25.75,837169,0
20110421,25.84,26.98,25.59,26.74,1386053,0
20110425,26.7,26.73,25.97,26.39,800839,0
20110426,26.66,27.25,26.31,26.93,1372343,0
20110427,26.93,27.36,26.63,27.08,996901,0
20110428,27.07,27.69,26.72,27.66,1644897,0
20110429,27.69,27.87,27.42,27.6,726240,0
20110502,27.6,27.8,27.06,27.45,784560,0
20110503,27.38,27.39,26.5,26.87,913965,0
20110504,26.78,27,25.75,26.69,1044699,0
20110505,27.25,27.44,26.17,26.44,1219449,0
20110506,26.99,27.7,26.62,27.12,981606,0
20110509,27,28,26.85,27.91,914803,0
20110510,28.24,28.95,27.91,28.33,1535468,0
20110511,28.2,28.3,26.92,27.07,962565,0
20110512,27.07,27.74,26.65,27.67,627740,0
20110513,28,28.19,27.3,27.55,661577,0
20110516,27.99,27.99,26.55,26.6,755622,0
20110517,27,27,25.72,25.96,1234156,0
20110518,26.1,26.47,25.52,26.35,729407,0
20110519,27,28.44,26.6,28.2,2655067,0
20110520,28.25,28.28,27.35,27.97,842534,0
20110523,27.54,27.62,26.62,26.82,863548,0
20110524,27.02,27.5,26.6,26.72,613673,0
20110525,26.9,29.01,26.17,28.98,4693149,0
20110526,28.82,29.76,28.1,29.48,3336891,0
20110527,29.54,29.67,28.82,29.55,1687069,0
20110531,29.69,30.28,29.55,30.14,3290183,0
20110601,30,30.1,28.38,28.52,1529896,0
20110602,28.52,29.32,28.51,28.76,986294,0
20110603,29.95,31.5,29.5,30.13,6209334,0
20110606,30.1,30.13,28.26,28.7,2331017,0
20110607,28.94,29.39,28.26,28.37,1222099,0
20110608,28.41,28.6,27.02,27.12,1695836,0
20110609,27.43,28.1,27.1,27.62,1603120,0
20110610,27.52,28.3,27.35,27.86,1566532,0
20110613,28.07,28.88,27.88,28.43,1713641,0
20110614,28.54,29.7,28.52,28.6,1573310,0
20110615,28.44,28.45,27.07,27.32,1346579,0
20110616,27.67,28,25.74,26.5,1842124,0
20110617,26.87,27.7,26.14,26.5,1697936,0
20110620,26.29,26.46,25.5,26.01,1537709,0
20110621,26.24,27.73,26,27.53,1496563,0
20110622,27.53,28.25,27.1,27.21,1475533,0
20110623,27.2,27.72,26.21,27.71,1169990,0
20110624,27.69,27.97,27.26,27.57,3326368,0
20110627,27.73,28.28,27.31,27.46,1809367,0
20110628,27.79,28.25,27.67,28.11,889132,0
20110629,28.5,29.09,28.07,28.29,1459208,0
20110630,28.6,29.33,28.4,29.13,946654,0
20110701,29.07,29.6,28.8,29.02,854839,0
20110705,29.19,29.52,28.71,29.14,995989,0
20110706,29.14,29.14,28.55,28.96,926889,0
20110707,29.14,30,29.01,29.73,1289485,0
20110708,29.89,29.89,28.59,28.81,1240580,0
20110711,28.4,28.53,28,28.35,975703,0
20110712,28.37,29.09,28,28.17,1045306,0
20110713,28.44,29.03,27.9,28.64,1065942,0
20110714,28.96,28.96,27.25,27.61,1159131,0
20110715,27.79,27.83,27.4,27.58,708954,0
20110718,27.34,27.45,26.63,27.23,851877,0
20110719,27.58,28.11,27.54,27.89,1026048,0
20110720,28,30.44,27.8,28.69,3022479,0
20110721,28.91,29.16,28.1,28.7,1012006,0
20110722,28.7,29.54,28.55,29.29,583868,0
20110725,29.01,29.25,28.44,28.49,673391,0
20110726,28.31,28.77,27.97,28,760532,0
20110727,28.5,28.5,27.51,27.64,958403,0
20110728,27.6,28.55,27.54,28.17,906356,0
20110729,27.73,28.4,27.5,28.17,948127,0
20110801,28.67,28.98,28.21,28.77,1164822,0
20110802,28.69,29.2,27.27,27.34,1546120,0
20110803,27.5,27.83,26.34,27.2,1800828,0
20110804,26.51,26.89,24.67,24.75,3065183,0
20110805,24.99,25.38,22.83,24.24,1964055,0
20110808,23.16,24.44,23.1,23.64,2608472,0
20110809,24.4,25.45,23.7,25.06,1333382,0
20110810,25.4,25.44,23.63,23.82,1560047,0
20110811,24.04,25.75,24,25.3,829884,0
20110812,25.6,27.14,25.36,26.31,1009020,0
20110815,26.62,26.75,25.93,26.23,645358,0
20110816,26.13,26.54,25.83,26.1,537688,0
20110817,26.39,26.65,25.51,25.83,643672,0
20110818,25,25.15,23.47,24.26,1056569,0
20110819,23.8,24.22,22,22.3,1375277,0
20110822,23.11,23.8,21.68,21.95,986081,0
20110823,21.93,23.11,21.5,22.96,868968,0
20110824,23.1,23.93,22.83,23.87,684238,0
20110825,23.87,23.87,22.9,23.11,679740,0
20110826,22.71,23.95,22.07,23.73,761756,0
20110829,24.22,24.85,24.02,24.71,803302,0
20110830,24.5,24.77,24.09,24.63,366159,0
20110831,24.8,25.5,24.28,24.74,823735,0
20110901,24.66,24.87,23.84,24,848085,0
20110902,23.76,23.76,22.68,23.07,679205,0
20110906,22.5,23.2,22.29,22.94,809760,0
20110907,23.42,24,23.28,23.84,459186,0
20110908,23.58,24.03,23.28,23.61,505697,0
20110909,23.37,23.57,22.55,22.97,669263,0
20110912,22.89,23.31,22.45,22.88,566571,0
20110913,23.01,24.1,22.75,24.08,726461,0
20110914,24.34,24.84,23.79,24.34,830777,0
20110915,24.58,24.93,24.33,24.82,562512,0
20110916,24.49,25.84,24.49,25.8,1417074,0
20110919,24.93,25.81,23.82,25.77,1071063,0
20110920,25.77,26.6,25.67,26.01,1180351,0
20110921,25.95,26.95,25.7,25.85,987577,0
20110922,25.64,26.11,24.88,25.63,775802,0
20110923,25.42,26.62,25.35,26.38,1156328,0
20110926,26.5,26.52,24.9,25.52,934715,0
20110927,26,26.99,25.57,26.19,674429,0
20110928,26,26.5,24.51,24.59,723206,0
20110929,25.72,25.82,23.55,24.12,929545,0
20110930,24.8,24.89,23.49,24.39,1336054,0
20111003,24.95,25,23.25,23.73,1023130,0
20111004,23.29,24.32,22.93,23.66,1200214,0
20111005,24.03,25.83,23.35,25.37,1229414,0
20111006,25.48,27.6,25.02,26.96,1769026,0
20111007,27,27.6,26.05,26.99,1092685,0
20111010,27.35,28.18,27,27.88,923416,0
20111011,27.51,27.77,27.09,27.61,575603,0
20111012,27.25,28,27.2,27.8,1123364,0
20111013,27.73,28.47,27.44,27.94,1043413,0
20111014,28.01,28.55,27.26,28.05,1400469,0
20111017,27.86,28,27.26,27.42,754439,0
20111018,27.3,28.43,26.71,28.34,999690,0
20111019,28.06,28.06,27.3,27.57,792850,0
20111020,27.44,27.47,27,27.34,999647,0
20111021,27.4,28.3,27.01,28.03,1142550,0
20111024,27.87,28.89,27.75,28.55,920776,0
20111025,28.23,28.86,27.8,28.25,654371,0
20111026,28.25,28.37,27.4,27.98,510479,0
20111027,28.34,28.95,28.11,28.76,869335,0
20111028,28.45,30,28.01,29.87,1263973,0
20111031,29.5,29.51,28.75,29.37,1133969,0
20111101,28.4,28.92,28,28.88,635775,0
20111102,29,29.26,28.25,28.71,875521,0
20111103,30,32.49,29.53,32.46,2510603,0
20111104,31.46,32.4,30.51,32.31,3033107,0
20111107,31.64,32,30.75,31.27,1266269,0
20111108,31.37,32,30.72,31.84,1167830,0
20111109,30.87,31.49,30.3,30.88,890257,0
20111110,30.94,31.5,30.65,31.33,747273,0
20111111,31.9,34.5,30.57,33.64,3868276,0
20111114,33,33.54,32.62,33.22,1325656,0
20111115,32.92,34.4,32.73,33.93,890905,0
20111116,33.48,35,33.4,34.94,1833136,0
20111117,34.5,34.9,33.19,33.68,1349265,0
20111118,33.64,34.11,32.54,32.6,902729,0
20111121,32.29,32.44,31.05,31.76,1031524,0
20111122,31.76,32.79,31.05,32.07,732518,0
20111123,31.76,32.05,31.25,31.45,451713,0
20111125,31.86,32.41,31.08,31.66,239595,0
20111128,32,33.28,31.81,32.56,681124,0
20111129,32.5,33.07,31.63,31.75,591054,0
20111130,32.72,32.93,32.22,32.74,760265,0
20111201,32.57,33.99,31.98,32.6,1030108,0
20111202,32.83,33.69,32.4,33.3,802718,0
20111205,33.53,35,33.43,34.42,1160050,0
20111206,34.2,34.98,34.03,34.87,951710,0
20111207,34.63,34.89,33.8,34.19,674244,0
20111208,30.84,31.65,29.61,30.89,3305945,0
20111209,30.54,31.12,30.28,31.04,1239444,0
20111212,30.44,30.62,30.02,30.41,758657,0
20111213,30.57,30.93,28.91,29.45,994015,0
20111214,29.5,29.68,28,28.53,1163840,0
20111215,28.86,29.17,28.12,28.62,646962,0
20111216,28.75,28.93,27.98,28,1029605,0
20111219,28.11,28.5,27.37,27.75,986952,0
20111220,28.05,28.45,27.72,27.9,843281,0
20111221,27.91,28.07,26.03,27.57,1705407,0
20111222,27.6,28.05,27.3,27.77,1009302,0
20111223,28,28,27.52,27.9,591390,0
20111227,27.66,28.77,27.64,28.57,777403,0
20111228,28.99,29.24,28.04,28.51,575138,0
20111229,28.59,29.34,28.55,28.73,488150,0
20111230,28.49,28.98,28.25,28.56,339860,0
20120103,28.94,29.5,27.65,28.08,928052,0
20120104,28.21,28.67,27.5,27.71,616466,0
20120105,27.76,27.93,26.85,27.12,1005432,0
20120106,27.25,27.79,26.41,26.91,986287,0
20120109,27,27.49,26.12,27.25,896951,0
20120110,27.44,27.76,27.25,27.62,671732,0
20120111,27.62,28.38,27.3,28.23,672239,0
20120112,28.27,28.62,27.81,28.25,729300,0
20120113,28.45,28.5,22.64,22.79,5502953,0
20120117,26.66,27.34,26.41,26.6,4651391,0
20120118,26.69,26.88,26.25,26.81,1260183,0
20120119,27.02,27.74,26.61,26.76,1246222,0
20120120,26.92,27,26.4,26.6,647789,0
20120123,26.81,27.21,26.6,26.77,594533,0
20120124,26.63,27.68,26.44,27.42,857914,0
20120125,27.27,28.01,27.05,27.97,611112,0
20120126,28,29.58,28,28.94,1271028,0
20120127,28.5,29.72,28.5,29.33,748361,0
20120130,29.48,29.61,28.53,29.57,690147,0
20120131,29.88,30,28.87,29.07,956413,0
20120201,29.13,29.7,29,29.58,523169,0
20120202,29.72,30.88,29.6,30.25,791484,0
20120203,30.41,31.33,30.25,31.15,764418,0
20120206,31.1,31.9,31.05,31.8,652161,0
20120207,31.8,31.8,30.82,31.6,939315,0
20120208,31.61,32.01,31.29,31.93,623626,0
20120209,32,32.9,31.43,32.58,1277476,0
20120210,32.26,32.27,29.84,31.1,1876975,0
20120213,31.55,32.06,30.9,31.49,1157858,0
20120214,31.64,33.79,31.4,33.17,1810775,0
20120215,33.1,34.41,32.27,33.6,2689141,0
20120216,33.5,34.51,32.54,34.19,2078550,0
20120217,33.99,34.97,33.5,34.97,1376645,0
20120221,34.87,34.87,33.81,34.5,1135788,0
20120222,34.5,34.72,32.5,34.22,1654985,0
20120223,33.99,34.97,33.56,34.53,820345,0
20120224,34.49,34.52,33.27,33.75,959866,0
20120227,33.41,34,33,33.62,605953,0
20120228,33.69,34.44,33.17,33.81,612183,0
20120229,33.81,34.12,33.14,33.41,535684,0
20120301,33.51,34.5,33.31,34.41,703435,0
20120302,34.26,34.5,33.71,34.04,549971,0
20120305,34.16,34.4,33.46,33.77,466938,0
20120306,33.25,33.28,32.62,33.11,573749,0
20120307,33.11,33.3,32.91,33.12,274729,0
20120308,33.11,33.49,33.04,33.07,633267,0
20120309,33.2,35.31,33.2,34.74,1553323,0
20120312,34.69,36.29,34.6,36.01,1964520,0
20120313,36.5,36.59,35.5,36.09,1001643,0
20120314,36,36,34.8,35.29,851464,0
20120315,35.28,35.48,34.78,35,571596,0
20120316,34.99,35.89,34.83,35.32,640092,0
20120319,35.26,35.32,34.54,34.98,1015586,0
20120320,34.98,35.2,34.57,34.96,567001,0
20120321,34.94,35.3,34.6,35.15,607103,0
20120322,34.97,35.15,34.3,34.4,458759,0
20120323,34.43,34.63,33.15,34.08,1170567,0
20120326,35.6,38.09,35.04,37.4,3140891,0
20120327,37.16,39.95,37.03,37.94,2540053,0
20120328,37.79,38.44,37.11,37.85,954970,0
20120329,38.19,38.19,37.03,37.33,796335,0
20120330,37.74,37.94,36.68,37.24,886312,0
20120402,37.33,37.97,36.53,36.58,1028504,0
20120403,36.72,38.47,36.67,38.01,1101420,0
20120404,35.27,35.49,34.69,35,4481725,0
20120405,35.1,35.44,34.68,34.71,1007764,0
20120409,34.1,34.29,33.1,33.15,1555475,0
20120410,33.15,33.85,32.1,32.46,1847669,0
20120411,33.24,33.29,32.01,33.09,1105447,0
20120412,33.77,34.48,32.92,33.44,1033804,0
20120413,33.94,34.04,32.85,33.59,649580,0
20120416,33.58,33.7,32.09,32.25,1099751,0
20120417,32.43,33.07,32.04,32.24,1115538,0
20120418,32.09,32.75,31.53,32.66,823096,0
20120419,32.75,33.43,32.5,33.16,774878,0
20120420,33.14,33.73,32.94,33.16,821774,0
20120423,32.86,32.97,31.71,31.94,890715,0
20120424,31.82,32.2,31,31.82,674467,0
20120425,32.07,32.99,32.07,32.91,712133,0
20120426,32.96,33.52,32.91,33.49,425719,0
20120427,33.6,33.63,32.91,33.34,590905,0
20120430,33.27,33.36,32.58,33.13,413848,0
20120501,33.13,34.21,33.13,33.78,683198,0
20120502,33.5,34.39,33.39,33.94,497251,0
20120503,33.91,34,32.13,32.46,842107,0
20120504,32.32,32.46,31.4,31.83,1247486,0
20120507,31.96,32.58,31.61,32.47,1157969,0
20120508,32.5,32.73,29.37,30.19,3133152,0
20120509,30.3,30.77,29.76,30.06,1935993,0
20120510,32.97,34.68,32.4,32.96,5638084,0
20120511,32.49,33.44,32.16,32.25,1221205,0
20120514,31.92,32.13,30.05,30.06,1408827,0
20120515,30.26,30.96,29.22,29.43,1585682,0
20120516,29.58,30.18,28.88,29.18,1271533,0
20120517,29.3,29.79,28.24,28.57,1020136,0
20120518,28.37,28.46,26.83,27.56,1616487,0
20120521,27.58,29.26,27.12,28.77,1528559,0
20120522,30.1,31.34,30,30.79,2366170,0
20120523,30.56,31.05,29.5,31.02,1242790,0
20120524,31.25,31.25,29.69,30.32,1013975,0
20120525,30.16,30.41,29.2,29.81,757009,0
20120529,30.01,31.93,30.01,31.69,1649917,0
20120530,31.08,31.42,30.24,30.41,1307141,0
20120531,30.07,30.29,28.75,29.5,1118701,0
20120601,28.53,29.16,27.76,28.15,885710,0
20120604,28.03,28.41,27.11,27.88,1030834,0
20120605,27.84,28.39,27.56,27.91,630885,0
20120606,28.2,29.45,28.14,29.15,889102,0
20120607,29.81,29.87,28.85,28.93,492015,0
20120608,28.86,30.19,28.15,30.08,881209,0
20120611,30.31,31,28.96,29.12,635947,0
20120612,29.23,29.84,28.81,29.66,568994,0
20120613,29.55,30.64,29.47,29.77,844371,0
20120614,30.18,30.65,28.62,29.39,872161,0
20120615,29.39,29.95,28.81,29.91,646737,0
20120618,29.94,32.33,29.5,31.84,1256796,0
20120619,32.02,32.66,31.5,32.09,911029,0
20120620,33.5,34.5,33.21,33.78,3422342,0
20120621,34.26,34.28,31.84,32.19,1891895,0
20120622,32.6,33.98,32.46,33.79,3047452,0
20120625,33.95,34.12,32.75,33.11,1378636,0
20120626,32.05,32.35,31.39,31.61,2613849,0
20120627,31.9,32.45,31.57,31.96,1047194,0
20120628,31.9,32.11,30.62,31.41,914040,0
20120629,32.8,32.8,31,31.29,1125704,0
20120702,31.35,31.8,30.19,30.4,1315534,0
20120703,30.6,31,30.4,30.66,947128,0
20120705,30.81,31.67,30.8,31.23,1253766,0
20120706,30.99,31.73,30.8,30.99,784461,0
20120709,30.94,31.83,30.67,31.49,910409,0
20120710,31.54,32.48,30.89,31.27,758352,0
20120711,31.57,31.68,31.01,31.51,638516,0
20120712,31.29,33.01,30.8,32.7,1125670,0
20120713,32.97,34.4,32.83,34.25,1304712,0
20120716,34.32,36,33.9,35.96,1743900,0
20120717,35,35.21,32.38,33.35,2569213,0
20120718,31.42,33.67,31.06,32.15,2882084,0
20120719,32.72,33.15,32.04,32.27,1435878,0
20120720,32.07,32.25,31.25,31.79,1568466,0
20120723,31.05,31.3,30.62,30.66,1386743,0
20120724,30.66,31.04,29.62,29.84,1500426,0
20120725,29.92,29.98,28.75,28.95,2843016,0
20120726,29.9,30,27.64,28.13,2263005,0
20120727,28.71,29.66,28.1,29.51,1672968,0
20120730,29.51,30.25,27.21,27.35,2066040,0
20120731,27.54,27.97,27.35,27.42,1575060,0
20120801,27.99,27.99,26.03,26.25,1592217,0
20120802,26.84,26.85,25.52,26.1,1305016,0
20120803,26.9,27.55,26.74,27.27,1209470,0
20120806,27.55,28.7,27.55,28.27,1528169,0
20120807,28.77,30.9,28.5,30.25,2387304,0
20120808,29.9,30,28.59,29.09,1308895,0
20120809,29.52,30,29.13,29.41,672584,0
20120810,29.31,29.94,29.31,29.94,707390,0
20120813,29.69,31.3,29.101,31.17,870050,0
20120814,30.75,31.17,29.26,29.42,793336,0
20120815,29.39,29.7,28.81,29.4,525385,0
20120816,29.53,30.39,29.5,30.3,668973,0
20120817,30.29,30.71,29.98,30.01,508122,0
20120820,30.15,30.39,29.1,29.51,1179008,0
20120821,29.58,30,29,29.11,761516,0
20120822,29.01,30.04,29.01,29.95,775490,0
20120823,30,30.85,29.65,30.73,1470974,0
20120824,30.06,30.24,29.41,29.5,1430011,0
20120827,29.57,29.7,28.17,28.32,1350325,0
20120828,28.4,29.375,28,28.69,1402656,0
20120829,28.49,28.64,28.02,28.41,838883,0
20120830,28.6,28.74,28.1,28.41,656307,0
20120831,28.61,28.84,28.2,28.52,539736,0
20120904,28.52,28.99,27.9,28.14,752496,0
20120905,28.01,28.5,27.81,27.94,639227,0
20120906,28,28.9,27.9,28.55,841643,0
20120907,28.55,29.57,28.5,29.35,953151,0
20120910,29.2,29.35,27.3,27.37,1483215,0
